Source,Pit,Context/Spit,Low Date,High Data,Type,Number,Weight
PotReportChediston06.doc,TP12,7,1550,1900,GRE,2,13
PotReportChediston06.doc,TP12,7,1550,1900,Victorian,2,5
PotReportChediston06.doc,TP12,8,1800,1900,Victorian,1,2
PotReportGaywood10.doc,1,1,1200,1300,GRIM,2,8
PotReportGaywood10.doc,1,2,1200,1900,GRIM,1,2
PotReportGaywood10.doc,1,2,1200,1900,VIC,2,4
PotReportGaywood10.doc,1,4,1200,1900,GRIM,1,2
PotReportGaywood10.doc,1,4,1200,1900,GRE,1,17
PotReportGaywood10.doc,1,4,1200,1900,SS,1,1
PotReportGaywood10.doc,1,4,1200,1900,MANG,1,5
PotReportGaywood10.doc,1,4,1200,1900,VIC,2,3
PotReportGaywood10.doc,1,5,850,1100,THET,2,17
PotReportGaywood10.doc,1,6,850,1550,THET,1,2
PotReportGaywood10.doc,1,6,850,1550,LMT,1,9
PotReportGaywood10.doc,1,7,720,850,IPS,1,14
PotReportGaywood10.doc,2,2,1600,1900,WCS,1,37
PotReportGaywood10.doc,2,2,1600,1900,SWSG,1,4
PotReportGaywood10.doc,2,2,1600,1900,VIC,24,21
PotReportGaywood10.doc,2,3,720,1900,IPS,1,14
PotReportGaywood10.doc,2,3,720,1900,THET,1,6
PotReportGaywood10.doc,2,3,720,1900,GRE,1,12
PotReportGaywood10.doc,2,3,720,1900,WCS,1,2
PotReportGaywood10.doc,2,3,720,1900,SS,1,1
PotReportGaywood10.doc,2,3,720,1900,VIC,11,31
PotReportGaywood10.doc,2,4,1700,1900,EST,2,7
PotReportGaywood10.doc,2,4,1700,1900,SWSG,2,2
PotReportGaywood10.doc,2,4,1700,1900,VIC,7,10
PotReportGaywood10.doc,2,5,1800,1900,VIC,2,2
PotReportGaywood10.doc,3,garden,850,1100,THET,1,26
PotReportGaywood10.doc,3,1,1800,1900,VIC,14,22
PotReportGaywood10.doc,3,2,1200,1900,GRIM,1,16
PotReportGaywood10.doc,3,2,1200,1900,VIC,17,27
PotReportGaywood10.doc,3,3,850,1900,THET,1,4
PotReportGaywood10.doc,3,3,850,1900,GRE,1,4
PotReportGaywood10.doc,3,3,850,1900,HSW,1,1
PotReportGaywood10.doc,3,3,850,1900,VIC,30,60
PotReportGaywood10.doc,3,4,1720,1900,SWSG,1,2
PotReportGaywood10.doc,3,4,1720,1900,VIC,17,24
PotReportGaywood10.doc,3,5,1800,1900,VIC,12,28
PotReportGaywood10.doc,3,6,850,1900,THET,1,2
PotReportGaywood10.doc,3,6,850,1900,GRE,1,2
PotReportGaywood10.doc,3,6,850,1900,VIC,2,4
PotReportGaywood10.doc,3,7,850,1900,THET,1,5
PotReportGaywood10.doc,3,7,850,1900,VIC,1,4
PotReportGaywood10.doc,3,9,850,1900,THET,1,1
PotReportGaywood10.doc,3,9,850,1900,GRIM,2,6
PotReportGaywood10.doc,3,9,850,1900,VIC,2,2
PotReportGaywood10.doc,4,1,850,1900,THET,1,1
PotReportGaywood10.doc,4,1,850,1900,SWSG,1,8
PotReportGaywood10.doc,4,1,850,1900,VIC,2,21
PotReportGaywood10.doc,4,3,720,1900,IPS,4,24
PotReportGaywood10.doc,4,3,720,1900,THET,4,11
PotReportGaywood10.doc,4,3,720,1900,VIC,1,4
PotReportGaywood10.doc,4,4,720,1300,IPS,2,30
PotReportGaywood10.doc,4,4,720,1300,GRIM,4,46
PotReportGaywood10.doc,4,20,720,850,IPS,5,87
PotReportGaywood10.doc,5,1,1650,1750,SS,1,8
PotReportGaywood10.doc,5,2,720,1900,IPS,2,13
PotReportGaywood10.doc,5,2,720,1900,VIC,1,2
PotReportGaywood10.doc,5,3,720,1750,IPS,5,36
PotReportGaywood10.doc,5,3,720,1750,THET,2,5
PotReportGaywood10.doc,5,3,720,1750,EMW,1,2
PotReportGaywood10.doc,5,3,720,1750,SWSG,1,5
PotReportGaywood10.doc,5,4,720,1300,IPS,1,16
PotReportGaywood10.doc,5,4,720,1300,THET,1,3
PotReportGaywood10.doc,5,4,720,1300,GRIM,2,17
PotReportGaywood10.doc,5,5,720,1100,IPS,7,48
PotReportGaywood10.doc,5,5,720,1100,THET,2,4
PotReportGaywood10.doc,5,6,720,1200,IPS,1,1
PotReportGaywood10.doc,5,6,720,1200,THET,1,2
PotReportGaywood10.doc,5,6,720,1200,SN,1,1
PotReportGaywood10.doc,5,6,720,1200,SHC,1,2
PotReportGaywood10.doc,5,6,720,1200,GRIM,1,29
PotReportGaywood10.doc,5,7,850,1300,THET,6,12
PotReportGaywood10.doc,5,7,850,1300,GRIM,2,8
PotReportGaywood10.doc,6,1,1800,1900,VIC,2,134
PotReportGaywood10.doc,6,2,1200,1900,GRIM,1,3
PotReportGaywood10.doc,6,2,1200,1900,VIC,4,14
PotReportGaywood10.doc,6,3,720,1900,IPS,4,72
PotReportGaywood10.doc,6,3,720,1900,THET,1,11
PotReportGaywood10.doc,6,3,720,1900,GRIM,1,4
PotReportGaywood10.doc,6,3,720,1900,VIC,6,70
PotReportGaywood10.doc,6,4,1800,1900,VIC,10,45
PotReportGaywood10.doc,6,5,720,850,IPS,2,20
PotReportGaywood10.doc,6,6,720,850,IPS,5,93
PotReportGaywood10.doc,6,7,720,850,IPS,4,125
PotReportHessett07.doc,1,1,1550,1900,GRE,1,1
PotReportHessett07.doc,1,1,1550,1900,ES,1,7
PotReportHessett07.doc,1,1,1550,1900,Cream,3,11
PotReportHessett07.doc,1,1,1550,1900,VIC,2,8
PotReportHessett07.doc,1,2,1400,1750,LMT,1,18
PotReportHessett07.doc,1,2,1400,1750,GRE,6,156
PotReportHessett07.doc,1,2,1400,1750,ES,1,9
PotReportHessett07.doc,1,2,1400,1750,SMW,1,3
PotReportHessett07.doc,1,2,1400,1750,SWSG,1,2
PotReportHessett07.doc,1,2,1400,1750,Cream,1,1
PotReportHessett07.doc,1,3,1680,1750,SMW,1,8
PotReportHessett07.doc,1,4,1680,1750,SMW,2,12
PotReportHessett07.doc,1,4,1680,1750,SWSG,1,2
PotReportHessett07.doc,2,1,1100,1400,EMW,1,2
PotReportHessett07.doc,2,2,1100,1750,EMW,3,13
PotReportHessett07.doc,2,2,1100,1750,GRE,1,59
PotReportHessett07.doc,2,3,850,1900,THET,3,5
PotReportHessett07.doc,2,3,850,1900,EMW,2,8
PotReportHessett07.doc,2,3,850,1900,Chalk,1,2
PotReportHessett07.doc,2,3,850,1900,GRE,1,12
PotReportHessett07.doc,2,3,850,1900,SMW,1,23
PotReportHessett07.doc,2,3,850,1900,VIC,2,5
PotReportHessett07.doc,2,4,1100,1600,EMW,9,36
PotReportHessett07.doc,2,4,1100,1600,Chalk,1,3
PotReportHessett07.doc,2,4,1100,1600,GRE,1,4
PotReportHessett07.doc,2,5,850,1750,THET,3,11
PotReportHessett07.doc,2,5,850,1750,EMW,4,25
PotReportHessett07.doc,2,5,850,1750,MGW,1,3
PotReportHessett07.doc,2,5,850,1750,SMW,1,2
PotReportHessett07.doc,2,6,1100,1200,EMW,3,18
PotReportHessett07.doc,3,1,850,1900,THET,3,4
PotReportHessett07.doc,3,1,850,1900,EMW,4,13
PotReportHessett07.doc,3,2,850,1900,THET,6,12
PotReportHessett07.doc,3,2,850,1900,EMW,7,60
PotReportHessett07.doc,3,2,850,1900,LMT,2,4
PotReportHessett07.doc,3,2,850,1900,GRE,1,4
PotReportHessett07.doc,3,2,850,1900,SMW,1,6
PotReportHessett07.doc,3,2,850,1900,VIC,6,13
PotReportHessett07.doc,3,3,850,1900,THET,2,2
PotReportHessett07.doc,3,3,850,1900,EMW,8,33
PotReportHessett07.doc,3,3,850,1900,VIC,6,10
PotReportHessett07.doc,3,4,850,1900,THET,1,8
PotReportHessett07.doc,3,4,850,1900,EMW,25,96
PotReportHessett07.doc,3,4,850,1900,GRIM,1,2
PotReportHessett07.doc,3,4,850,1900,VIC,2,2
PotReportHessett07.doc,3,5,850,1200,THET,1,2
PotReportHessett07.doc,3,5,850,1200,EMW,3,28
PotReportHessett07.doc,3,6,850,1200,THET,3,19
PotReportHessett07.doc,3,6,850,1200,EMW,11,89
PotReportHessett07.doc,3,6,850,1200,Chalk,2,11
PotReportHessett07.doc,3,7,850,1100,THET,1,1
PotReportHessett07.doc,4,1,1800,1900,VIC,20,147
PotReportHessett07.doc,4,2,1800,1900,VIC,11,152
PotReportHessett07.doc,4,3,1800,1900,VIC,13,78
PotReportHessett07.doc,4,4,1100,1900,EMW,1,7
PotReportHessett07.doc,4,4,1100,1900,VIC,49,111
PotReportHessett07.doc,4,5,850,1900,THET,1,5
PotReportHessett07.doc,4,5,850,1900,GS,1,3
PotReportHessett07.doc,4,5,850,1900,ES,1,10
PotReportHessett07.doc,4,5,850,1900,Cream,1,2
PotReportHessett07.doc,4,5,850,1900,VIC,19,32
PotReportHessett07.doc,4,6,1200,1900,GRIM,1,4
PotReportHessett07.doc,4,6,1200,1900,SMW,1,1
PotReportHessett07.doc,4,6,1200,1900,ES,1,26
PotReportHessett07.doc,4,6,1200,1900,Cream,2,19
PotReportHessett07.doc,4,6,1200,1900,VIC,6,9
PotReportHessett07.doc,4,7,1200,1900,MGW,1,2
PotReportHessett07.doc,4,7,1200,1900,GRE,3,15
PotReportHessett07.doc,4,7,1200,1900,SMW,2,8
PotReportHessett07.doc,4,7,1200,1900,ES,2,16
PotReportHessett07.doc,4,7,1200,1900,VIC,2,13
PotReportHessett07.doc,5,3,1100,1400,EMW,5,16
PotReportHessett07.doc,5,3,1100,1400,GRIM,1,1
PotReportHessett07.doc,5,4,1100,1400,EMW,8,16
PotReportHessett07.doc,6,2,1100,1900,EMW,1,14
PotReportHessett07.doc,6,2,1100,1900,GS,1,46
PotReportHessett07.doc,6,2,1100,1900,LMT,1,12
PotReportHessett07.doc,6,2,1100,1900,SWSG,1,2
PotReportHessett07.doc,6,2,1100,1900,VIC,35,143
PotReportHessett07.doc,6,3,1100,1900,EMW,1,7
PotReportHessett07.doc,6,3,1100,1900,GS,1,4
PotReportHessett07.doc,6,3,1100,1900,GRE,1,5
PotReportHessett07.doc,6,3,1100,1900,VIC,5,26
PotReportHessett07.doc,6,4,1100,1900,EMW,3,8
PotReportHessett07.doc,6,4,1100,1900,VIC,4,11
PotReportCastleton08.doc,1,1,1700,1800,18th C,9,18
PotReportCastleton08.doc,1,2,1700,1800,18th C,28,20
PotReportCastleton08.doc,2,3,1600,1800,Slipware-1,2,18
PotReportCastleton08.doc,2,3,1600,1800,Slip Coated,1,16
PotReportCastleton08.doc,2,3,1600,1800,BGCW,1,17
PotReportCastleton08.doc,2,4,1200,1300,Burley Hill,1,3
PotReportCastleton08.doc,3,2,1700,1900,URE,5,6
PotReportCastleton08.doc,3,2,1700,1900,L.Blackware,1,9
PotReportCastleton08.doc,3,2,1700,1900,Whiteware,1,1
PotReportCastleton08.doc,3,2,1700,1900,TP Whiteware,1,2
PotReportCastleton08.doc,3,3,1100,1300,Ox Sandy,1,1
PotReportCastleton08.doc,4,1,1650,1900,17th C,1,1
PotReportCastleton08.doc,4,1,1650,1900,18th C,5,19
PotReportCastleton08.doc,4,1,1650,1900,19th C,30,47
PotReportCastleton08.doc,4,2,1700,1900,18th C,9,24
PotReportCastleton08.doc,4,2,1700,1900,19th C,32,65
PotReportCastleton08.doc,4,3,1700,1900,18th C,8,18
PotReportCastleton08.doc,4,3,1700,1900,19th C,23,25
PotReportCastleton08.doc,4,4,1700,1900,18th C,2,3
PotReportCastleton08.doc,4,4,1700,1900,19th C,7,11
PotReportCastleton08.doc,4,6,1700,1800,18th C,1,8
PotReportCastleton08.doc,5,2,1700,1900,18th C,6,89
PotReportCastleton08.doc,5,2,1700,1900,19th  C,11,38
PotReportCastleton08.doc,5,3,1700,1900,18th C,1,55
PotReportCastleton08.doc,5,3,1700,1900,19th  C,20,181
PotReportCastleton08.doc,5,4,1700,1900,18th C,4,151
PotReportCastleton08.doc,5,4,1700,1900,19th  C,72,378
PotReportCastleton08.doc,5,5,1700,1900,18th C,16,313
PotReportCastleton08.doc,5,5,1700,1900,19th  C,342,1579
PotReportCastleton08.doc,5,6,1700,1900,18th C,14,390
PotReportCastleton08.doc,5,6,1700,1900,19th  C,173,790
PotReportCastleton08.doc,5,7,1700,1900,18th C,21,264
PotReportCastleton08.doc,5,7,1700,1900,19th  C,55,270
PotReportCastleton08.doc,5,8,1700,1820,18th C,11,59
PotReportCastleton08.doc,6,1,1700,1900,18th C,1,1
PotReportCastleton08.doc,6,1,1700,1900,19th C,10,17
PotReportCastleton08.doc,6,2,1700,1900,18th C,7,16
PotReportCastleton08.doc,6,2,1700,1900,19th C,7,8
PotReportCastleton08.doc,6,3,1800,1900,19th C,9,48
PotReportCastleton08.doc,6,4,1100,1900,Med,1,3
PotReportCastleton08.doc,6,4,1100,1900,18th C,2,7
PotReportCastleton08.doc,6,4,1100,1900,19th C,10,30
PotReportClavering12.doc,1,1,1550,1900,EMW,1,5
PotReportClavering12.doc,1,1,1550,1900,GRE,1,10
PotReportClavering12.doc,1,1,1550,1900,MB,1,35
PotReportClavering12.doc,1,1,1550,1900,TGE,1,5
PotReportClavering12.doc,1,1,1550,1900,SS,1,11
PotReportClavering12.doc,1,1,1550,1900,VIC,8,8
PotReportClavering12.doc,1,2,1800,1900,VIC,7,31
PotReportClavering12.doc,1,3,1800,1900,VIC,3,3
PotReportClavering12.doc,1,4,1100,1900,EMW,1,4
PotReportClavering12.doc,1,4,1100,1900,VIC,4,11
PotReportClavering12.doc,2,1,1800,1900,VIC,1,2
PotReportClavering12.doc,3,1,1550,1900,GRE,1,11
PotReportClavering12.doc,3,1,1550,1900,VIC,2,36
PotReportClavering12.doc,3,2,1550,1600,GRE,1,9
PotReportClavering12.doc,4,1,1100,1900,EMW,5,24
PotReportClavering12.doc,4,1,1100,1900,SS,1,1
PotReportClavering12.doc,4,1,1100,1900,EST,3,10
PotReportClavering12.doc,4,1,1100,1900,VIC,12,12
PotReportClavering12.doc,4,2,1100,1900,EMW,2,15
PotReportClavering12.doc,4,2,1100,1900,HED,1,3
PotReportClavering12.doc,4,2,1100,1900,VIC,21,24
PotReportClavering12.doc,4,3,1100,1900,EMW,3,14
PotReportClavering12.doc,4,3,1100,1900,HED,4,15
PotReportClavering12.doc,4,3,1100,1900,GRE,1,2
PotReportClavering12.doc,4,3,1100,1900,VIC,6,6
PotReportClavering12.doc,4,4,1100,1900,EMW,4,17
PotReportClavering12.doc,4,4,1100,1900,LMT,1,2
PotReportClavering12.doc,4,4,1100,1900,GRE,2,30
PotReportClavering12.doc,4,4,1100,1900,MB,1,1
PotReportClavering12.doc,4,4,1100,1900,HSW,1,10
PotReportClavering12.doc,4,4,1100,1900,SS,2,3
PotReportClavering12.doc,4,4,1100,1900,EST,2,13
PotReportClavering12.doc,4,4,1100,1900,SWSG,1,1
PotReportClavering12.doc,4,4,1100,1900,VIC,18,28
PotReportClavering12.doc,5,1,1550,1900,GRE,4,23
PotReportClavering12.doc,5,1,1550,1900,MB,1,5
PotReportClavering12.doc,5,1,1550,1900,HSW,1,9
PotReportClavering12.doc,5,1,1550,1900,EST,1,19
PotReportClavering12.doc,5,1,1550,1900,VIC,21,123
PotReportClavering12.doc,5,2,1550,1900,GRE,2,42
PotReportClavering12.doc,5,2,1550,1900,VIC,18,93
PotReportClavering12.doc,6,1,1550,1900,GRE,2,17
PotReportClavering12.doc,6,1,1550,1900,VIC,14,51
PotReportClavering12.doc,6,2,1550,1900,GRE,1,3
PotReportClavering12.doc,6,2,1550,1900,VIC,36,55
PotReportClavering12.doc,6,3,100,1900,RB,1,3
PotReportClavering12.doc,6,3,100,1900,EMW,1,3
PotReportClavering12.doc,6,3,100,1900,GRE,1,3
PotReportClavering12.doc,6,3,100,1900,VIC,19,43
PotReportClavering12.doc,6,4,100,1900,RB,1,5
PotReportClavering12.doc,6,4,100,1900,EMW,4,35
PotReportClavering12.doc,6,4,100,1900,VIC,3,5
PotReportClavering12.doc,6,5,1200,1400,HED,2,11
PotReportClavering12.doc,7,1,1550,1600,GRE,1,3
PotReportClavering12.doc,7,2,1200,1900,HED,1,2
PotReportClavering12.doc,7,2,1200,1900,VIC,3,7
PotReportClavering12.doc,7,3,1100,1900,EMW,1,9
PotReportClavering12.doc,7,3,1100,1900,VIC,1,16
PotReportClavering12.doc,8,1,1550,1600,GRE,1,2
PotReportClavering12.doc,8,1,1550,1600,MB,1,1
PotReportClavering12.doc,8,2,1800,1900,VIC,3,3
PotReportClavering12.doc,8,3,1550,1900,GRE,2,7
PotReportClavering12.doc,8,3,1550,1900,VIC,3,3
PotReportClavering12.doc,8,4,1550,1900,GRE,2,8
PotReportClavering12.doc,9,1,1800,1900,VIC,3,3
PotReportClavering12.doc,9,2,1550,1900,GRE,1,5
PotReportClavering12.doc,9,2,1550,1900,VIC,25,36
PotReportClavering12.doc,9,3,1550,1900,TGE,3,17
PotReportClavering12.doc,9,3,1550,1900,SWSG,1,2
PotReportClavering12.doc,9,3,1550,1900,VIC,34,57
PotReportClavering12.doc,9,4,1800,1900,EST,1,7
PotReportClavering12.doc,9,4,1800,1900,VIC,11,14
PotReportClavering12.doc,9,5,1550,1900,GRE,3,49
PotReportClavering12.doc,9,5,1550,1900,HSW,1,3
PotReportClavering12.doc,9,5,1550,1900,VIC,6,11
PotReportClavering12.doc,10,1,1550,1900,GRE,1,13
PotReportClavering12.doc,10,1,1550,1900,VIC,13,15
PotReportClavering12.doc,10,2,1550,1900,GRE,4,17
PotReportClavering12.doc,10,2,1550,1900,VIC,35,55
PotReportClavering12.doc,10,3,1550,1900,GRE,1,5
PotReportClavering12.doc,10,3,1550,1900,CP,1,4
PotReportClavering12.doc,10,3,1550,1900,VIC,14,19
PotReportClavering12.doc,10,4,1800,1900,VIC,6,13
PotReportClavering12.doc,10,5,1550,1900,GRE,1,1
PotReportClavering12.doc,10,5,1550,1900,VIC,3,6
PotReportClavering12.doc,11,1,1550,1900,GRE,1,6
PotReportClavering12.doc,11,1,1550,1900,SS,1,3
PotReportClavering12.doc,11,1,1550,1900,VIC,8,13
PotReportClavering12.doc,11,2,1550,1900,GRE,2,4
PotReportClavering12.doc,11,2,1550,1900,VIC,12,26
PotReportClavering12.doc,11,3,1550,1900,GRE,6,39
PotReportClavering12.doc,11,3,1550,1900,VIC,23,39
PotReportClavering12.doc,11,5,1550,1900,GRE,3,12
PotReportClavering12.doc,11,5,1550,1900,MB,1,16
PotReportClavering12.doc,11,5,1550,1900,SMW,1,1
PotReportClavering12.doc,11,5,1550,1900,VIC,14,14
PotReportClavering12.doc,11,final,1550,1700,GRE,2,11
PotReportClavering12.doc,11,final,1550,1700,SS,1,3
PotReportClavering12.doc,12,1,1600,1900,WCS,1,2
PotReportClavering12.doc,12,1,1600,1900,VIC,7,31
PotReportClavering12.doc,12,2,1680,1900,EST,1,4
PotReportClavering12.doc,12,2,1680,1900,VIC,10,34
PotReportClavering12.doc,12,3,1800,1900,VIC,1,1
PotReportClavering12.doc,12,4,1800,1900,VIC,1,1
PotReportClavering12.doc,13,1,1350,1900,MP,1,2
PotReportClavering12.doc,13,1,1350,1900,GRE,1,18
PotReportClavering12.doc,13,1,1350,1900,VIC,7,9
PotReportClavering12.doc,13,2,1550,1900,GRE,2,9
PotReportClavering12.doc,13,2,1550,1900,VIC,30,62
PotReportClavering12.doc,13,3,1600,1900,HSW,1,3
PotReportClavering12.doc,13,3,1600,1900,VIC,7,12
PotReportClavering12.doc,13,4,1200,1900,HED,1,2
PotReportClavering12.doc,13,4,1200,1900,GRE,2,12
PotReportClavering12.doc,13,4,1200,1900,MB,1,9
PotReportClavering12.doc,13,4,1200,1900,SWSG,1,7
PotReportClavering12.doc,13,4,1200,1900,VIC,4,4
PotReportClavering12.doc,13,5,1550,1720,GRE,1,2
PotReportClavering12.doc,13,5,1550,1720,EST,1,4
PotReportClavering12.doc,14,1,1550,1900,GRE,1,10
PotReportClavering12.doc,14,1,1550,1900,VIC,15,55
PotReportClavering12.doc,14,2,1550,1900,GRE,3,18
PotReportClavering12.doc,14,2,1550,1900,MB,1,15
PotReportClavering12.doc,14,2,1550,1900,VIC,84,198
PotReportClavering12.doc,14,3,1550,1900,GRE,2,9
PotReportClavering12.doc,14,3,1550,1900,TGE,1,1
PotReportClavering12.doc,14,3,1550,1900,VIC,28,28
PotReportClavering12.doc,14,4,1800,1900,VIC,2,2
PotReportClavering12.doc,14,5,1800,1900,VIC,1,1
PotReportClavering12.doc,15,1,1800,1900,VIC,1,1
PotReportClavering12.doc,15,2,1580,1900,MB,1,3
PotReportClavering12.doc,15,2,1580,1900,SS,1,13
PotReportClavering12.doc,15,2,1580,1900,SWSG,1,2
PotReportClavering12.doc,15,2,1580,1900,VIC,1,3
PotReportClavering12.doc,15,3,1100,1750,EMW,2,11
PotReportClavering12.doc,15,3,1100,1750,SWSG,3,7
PotReportClavering12.doc,15,4,1400,1600,LMT,3,9
PotReportClavering12.doc,15,4,1400,1600,GRE,3,12
PotReportClavering12.doc,16,3,1550,1900,GRE,2,19
PotReportClavering12.doc,16,3,1550,1900,TGE,1,1
PotReportClavering12.doc,16,3,1550,1900,HSW,1,141
PotReportClavering12.doc,16,3,1550,1900,VIC,17,116
PotReportClavering12.doc,16,4,1100,1200,SHC,1,1
PotReportClavering12.doc,17,1,1550,1900,GRE,1,4
PotReportClavering12.doc,17,1,1550,1900,MB,1,2
PotReportClavering12.doc,17,1,1550,1900,VIC,16,42
PotReportClavering12.doc,17,2,1600,1900,TGE,1,2
PotReportClavering12.doc,17,2,1600,1900,WCS,1,1
PotReportClavering12.doc,17,2,1600,1900,VIC,13,28
PotReportClavering12.doc,17,3,1680,1900,EST,1,5
PotReportClavering12.doc,17,3,1680,1900,SWSG,1,3
PotReportClavering12.doc,17,3,1680,1900,VIC,17,44
PotReportClavering12.doc,17,4,1550,1900,GRE,2,5
PotReportClavering12.doc,17,4,1550,1900,MB,1,7
PotReportClavering12.doc,17,4,1550,1900,SS,1,3
PotReportClavering12.doc,17,4,1550,1900,VIC,8,12
PotReportClavering12.doc,17,20,1800,1900,VIC,1,1
PotReportClavering12.doc,18,1,1550,1900,GRE,1,7
PotReportClavering12.doc,18,1,1550,1900,WCS,1,3
PotReportClavering12.doc,18,1,1550,1900,CP,1,2
PotReportClavering12.doc,18,1,1550,1900,VIC,12,22
PotReportClavering12.doc,18,2,1550,1900,GRE,2,26
PotReportClavering12.doc,18,2,1550,1900,EST,2,8
PotReportClavering12.doc,18,2,1550,1900,VIC,49,121
PotReportClavering12.doc,18,3,1650,1900,SS,1,6
PotReportClavering12.doc,18,3,1650,1900,VIC,31,55
PotReportClavering12.doc,18,4,1550,1900,EMW,1,5
PotReportClavering12.doc,18,4,1550,1900,GRE,2,14
PotReportClavering12.doc,18,4,1550,1900,EST,1,1
PotReportClavering12.doc,18,4,1550,1900,VIC,26,43
PotReportClavering12.doc,18,5,1550,1900,GRE,1,15
PotReportClavering12.doc,18,5,1550,1900,VIC,8,9
PotReportClavering12.doc,18,6,1550,1900,GRE,2,15
PotReportClavering12.doc,18,6,1550,1900,VIC,2,3
PotReportClavering12.doc,18,7,1400,1900,LMT,1,2
PotReportClavering12.doc,18,7,1400,1900,EST,1,13
PotReportClavering12.doc,18,7,1400,1900,VIC,1,8
PotReportClavering12.doc,19,1,1800,1900,VIC,2,5
PotReportClavering12.doc,19,2,1680,1900,EST,1,30
PotReportClavering12.doc,19,2,1680,1900,VIC,3,3
PotReportClavering12.doc,19,3,1550,1900,GRE,1,8
PotReportClavering12.doc,19,3,1550,1900,EST,1,6
PotReportClavering12.doc,19,3,1550,1900,SWSG,1,2
PotReportClavering12.doc,19,3,1550,1900,VIC,9,44
PotReportClavering12.doc,19,4,1800,1900,VIC,11,37
PotReportClavering12.doc,19,5,1550,1900,GRE,1,10
PotReportClavering12.doc,19,5,1550,1900,VIC,7,9
PotReportClavering12.doc,19,6,1550,1900,GRE,1,16
PotReportClavering12.doc,19,6,1550,1900,VIC,9,26
PotReportClavering12.doc,19,7,1720,1900,SWSG,1,3
PotReportClavering12.doc,19,7,1720,1900,VIC,19,61
PotReportClavering12.doc,19,9,1550,1900,GRE,2,7
PotReportClavering12.doc,19,9,1550,1900,MB,2,6
PotReportClavering12.doc,19,9,1550,1900,SS,1,4
PotReportClavering12.doc,19,9,1550,1900,SWSG,1,3
PotReportClavering12.doc,19,9,1550,1900,VIC,11,27
PotReportClavering12.doc,20,1,1400,1900,LMT,1,3
PotReportClavering12.doc,20,1,1400,1900,SS,1,6
PotReportClavering12.doc,20,1,1400,1900,VIC,1,4
PotReportClavering12.doc,20,2,1100,1900,EMW,3,8
PotReportClavering12.doc,20,2,1100,1900,MB,1,4
PotReportClavering12.doc,20,2,1100,1900,VIC,14,74
PotReportClavering12.doc,20,3,1100,1900,EMW,6,23
PotReportClavering12.doc,20,3,1100,1900,LMT,1,5
PotReportClavering12.doc,20,3,1100,1900,GRE,2,26
PotReportClavering12.doc,20,3,1100,1900,VIC,32,116
PotReportClavering12.doc,20,4,1100,1900,EMW,1,5
PotReportClavering12.doc,20,4,1100,1900,LMT,1,3
PotReportClavering12.doc,20,4,1100,1900,VIC,13,38
PotReportClavering12.doc,20,5,1100,1900,EMW,1,6
PotReportClavering12.doc,20,5,1100,1900,LMT,1,2
PotReportClavering12.doc,20,5,1100,1900,TGE,1,1
PotReportClavering12.doc,20,5,1100,1900,VIC,6,64
PotReportClavering12.doc,20,6,100,1900,RB,1,3
PotReportClavering12.doc,20,6,100,1900,SS,1,2
PotReportClavering12.doc,20,6,100,1900,VIC,6,26
PotReportClavering12.doc,20,7,1100,1900,EMW,2,7
PotReportClavering12.doc,20,7,1100,1900,LMT,1,4
PotReportClavering12.doc,20,7,1100,1900,GRE,1,9
PotReportClavering12.doc,20,7,1100,1900,VIC,5,37
PotReportClavering12.doc,20,8,1650,1700,SS,2,3
PotReportClavering12.doc,20,8,1650,1700,EST,1,5
PotReportClavering12.doc,20,9,1100,1900,EMW,1,7
PotReportClavering12.doc,20,9,1100,1900,LMT,1,1
PotReportClavering12.doc,20,9,1100,1900,SS,3,27
PotReportClavering12.doc,20,9,1100,1900,VIC,5,13
PotReportClavering12.doc,20,10,1800,1900,VIC,2,6
PotReportClavering12.doc,21,1,1100,1600,EMW,1,2
PotReportClavering12.doc,21,1,1100,1600,GRE,1,12
PotReportClavering12.doc,21,2,1100,1900,EMW,2,9
PotReportClavering12.doc,21,2,1100,1900,VIC,8,29
PotReportClavering12.doc,21,3,1800,1900,VIC,7,45
PotReportClavering12.doc,22,1,1100,1900,EMW,1,55
PotReportClavering12.doc,22,1,1100,1900,HED,1,8
PotReportClavering12.doc,22,1,1100,1900,VIC,2,4
PotReportClavering12.doc,22,2,1100,1900,EMW,3,13
PotReportClavering12.doc,22,2,1100,1900,SHC,1,7
PotReportClavering12.doc,22,2,1100,1900,HED,4,18
PotReportClavering12.doc,22,2,1100,1900,GRE,1,2
PotReportClavering12.doc,22,2,1100,1900,MB,2,9
PotReportClavering12.doc,22,2,1100,1900,VIC,5,9
PotReportClavering12.doc,22,3,1100,1900,EMW,1,5
PotReportClavering12.doc,22,3,1100,1900,LMT,6,41
PotReportClavering12.doc,22,3,1100,1900,GRE,3,15
PotReportClavering12.doc,22,3,1100,1900,VIC,10,60
PotReportClavering12.doc,22,4,1100,1900,EMW,1,6
PotReportClavering12.doc,22,4,1100,1900,HED,1,2
PotReportClavering12.doc,22,4,1100,1900,HSW,1,7
PotReportClavering12.doc,22,4,1100,1900,VIC,3,4
PotReportClavering12.doc,23,1,1800,1900,VIC,1,1
PotReportClavering12.doc,23,2,1100,1900,SHC,1,5
PotReportClavering12.doc,23,2,1100,1900,LMT,2,9
PotReportClavering12.doc,23,2,1100,1900,VIC,3,19
